Region,Chr,Start,End,FG1,FG2,FG3,FG4,FG5,FG6,FL
Shuffle,5,23597718,23597952,0,0,0,0,0,0,0
Shuffle,5,23799971,23800819,0,0,0,0,0,0,0
Shuffle,5,24767464,24767619,0,0,0,0.295548406,0,0,0
Shuffle,5,24958494,24960927,3.126601298,4.288308099,2.072298881,0.886645217,1.040649091,0.857650292,0
Shuffle,5,25117790,25118255,0,0,0,0,0,0,0
Shuffle,5,25683761,25686062,0,0,0,0,0,0,0
Shuffle,5,25916432,25917101,5.211002163,1.71532324,4.921709843,1.921064636,1.783969871,2.229890759,5.607665305
Shuffle,5,26920491,26922938,0,0,0,0,0,0,0
Shuffle,5,27294149,27294484,0,0,0,0,0,0,0
Shuffle,5,27692644,27692794,0,0,0,0,0,0.171530058,0
Shuffle,5,28353398,28355104,0,0,0,0,0,0,0
Shuffle,5,28438765,28438936,0,0,0,0,0,0,0
Shuffle,5,29278793,29278999,0,0,0,0,0,0,0
Shuffle,5,29368005,29368261,0,0,0,0,0,0,0
Shuffle,5,29393678,29395023,0,0,0,0,0,0,0
Shuffle,5,29485228,29485510,0.347400144,0,0,0,0,0,0
Shuffle,6,247292,247913,0,0,0,0,0,0,0
Shuffle,6,368016,368245,0,0,0,0,0,0,0
Shuffle,6,521168,522087,0,0,0,0.147774203,0,0.171530058,0
Shuffle,6,813528,813697,0,0,0,0,0,0,0
Shuffle,6,958186,960061,1.042200433,0,0.777112081,1.03441942,0.148664156,0.514590175,0
Shuffle,6,1267866,1268035,0,0,0,0.295548406,0.297328312,0,0
Shuffle,6,2300839,2300945,0,0,0,0,0,0,0
Shuffle,6,3639181,3639309,0,0,0,0,0,0.171530058,0
Shuffle,6,3944740,3945664,0,0,0.777112081,0.738871014,0.74332078,0.686120234,0.934610884
Shuffle,6,4300750,4300941,6.253202595,9.005447009,4.921709843,4.137677678,3.716603898,3.602131227,0.934610884
Shuffle,6,4553473,4553595,0,0,0,0,0,0,0
Shuffle,6,4806071,4806315,0,0,0,0,0,0,0
Shuffle,6,5243919,5246329,0.347400144,0,0,0,0,0.171530058,1.869221768
Shuffle,6,5335955,5337126,0.347400144,3.43064648,0.51807472,0.886645217,1.040649091,0.857650292,0
Shuffle,6,6556693,6557000,0,0,0,0,0,0,0
Shuffle,6,7262285,7262394,0,0,0,0,0,0,0
Shuffle,6,7296361,7297580,0,0,0,0,0,0,0
Shuffle,6,7450230,7452500,1.389600577,1.28649243,0,0,0.445992468,0.514590175,1.869221768
Shuffle,6,8010668,8010997,1.042200433,0.85766162,1.036149441,0.295548406,0.891984936,0,0
Shuffle,6,8383110,8385458,2.431801009,3.00181567,0.25903736,0.591096811,0.891984936,0.514590175,0
Shuffle,6,8415806,8416695,22.23360923,7.290123769,4.403635123,3.103258259,2.973283119,0.857650292,4.673054421
Shuffle,6,8434420,8434622,0,0,0,0,0,0,0
Shuffle,6,9748877,9749062,0,1.28649243,0,0,0,0,0
Shuffle,6,9753552,9753693,0,0,0,0,0,0,0
Shuffle,6,10075238,10075575,0.347400144,0,0,0,0,0,0
Shuffle,6,10093462,10093858,1.389600577,0.42883081,0,0,0,0.343060117,0
Shuffle,6,10113030,10113177,0,0,0.25903736,0,0,0,0
Shuffle,6,10217892,10218933,0,0,0,0,0,0,0
Shuffle,6,11173235,11173456,0,0,0,0,0,0.171530058,0
Shuffle,6,11608474,11613132,9.727204037,9.434277819,5.439784564,2.955484056,4.608588834,2.229890759,0.934610884
Shuffle,6,11851634,11851862,0,0,0,0,0,0,0
Shuffle,6,14122215,14122520,0.347400144,0,0.777112081,1.03441942,0,0,0
Shuffle,6,14227884,14228030,0,0,0,0,0,0,0
Shuffle,6,14470607,14472078,0,0.85766162,0,0,0.148664156,0,0
Shuffle,6,14807255,14809068,37.86661571,19.29738645,17.09646577,16.55071071,7.581871952,7.890382687,38.31904625
Shuffle,6,14821714,14821802,0,0,0,0,0,0,0
Shuffle,6,14830898,14831902,0,0,0,0,0,0,0
Shuffle,6,14905972,14906794,3.821401586,1.71532324,0,0,0.74332078,0,0
Shuffle,6,15103748,15105627,0,0,0,0.295548406,0,0.171530058,0
Shuffle,6,15441363,15441506,0,0,0,0,0,0,0
Shuffle,6,15563455,15563591,0,0,0,0,0,0,0
Shuffle,6,16686021,16686529,0,0,0.51807472,0.147774203,0.148664156,0,0
Shuffle,6,17158670,17158861,0,0,0,0,0,0,0
Shuffle,6,17199199,17199462,0,0,0,0,0,0,0
Shuffle,6,17345587,17347256,0,2.14415405,0.25903736,0.443322608,0.445992468,0.171530058,0.934610884
Shuffle,6,17660878,17661057,0,0.42883081,0.25903736,0.295548406,0.297328312,0.171530058,0
Shuffle,6,18643335,18643833,0,0,0,0,0,0,0
Shuffle,6,18777955,18779043,0.347400144,0,0,0.147774203,0.297328312,0.171530058,0.934610884
Shuffle,6,18810123,18813496,5.905802451,3.00181567,2.590373602,1.773290433,2.229962339,1.200710409,2.803832652
Shuffle,6,19312819,19314797,17.71740735,16.29557078,10.10245705,7.979806951,9.217177667,11.66404397,13.08455238
Shuffle,6,20357483,20357681,1.389600577,0.42883081,0.51807472,0,0,0,0
Shuffle,6,20439045,20439654,0,0,0,0,0,0,0
Shuffle,6,21127920,21128043,0.347400144,0,0,0.443322608,0,0.171530058,0
Shuffle,6,21587629,21587841,0,0,0,0,0,0,0
Shuffle,6,22156672,22156886,0,0,0,0,0,0,0
Shuffle,6,22194217,22196915,13.54860562,14.15141673,7.512083445,5.615419706,7.135879485,3.602131227,28.97293741
Shuffle,6,22609288,22612484,12.85380533,8.147785389,2.590373602,3.546580867,4.01393221,4.116721402,4.673054421
Shuffle,6,22611981,22612934,1.737000721,4.288308099,1.036149441,2.068838839,0.74332078,1.715300584,6.542276189
Shuffle,6,23257493,23257741,0,1.71532324,0.25903736,1.477742028,0.74332078,0.514590175,0
Shuffle,6,23764411,23764702,0,0,0,0,0,0,0
Shuffle,6,23867263,23869017,3.126601298,3.00181567,0.51807472,0.738871014,0.594656624,0.686120234,0
Shuffle,6,24469530,24469704,0,0,0,0,0,0,0
Shuffle,6,26027043,26027922,5.558402307,3.85947729,3.108448322,3.989903475,2.229962339,2.572950876,1.869221768
Shuffle,6,27428622,27432072,1.389600577,2.14415405,0.25903736,0,0.148664156,0.514590175,4.673054421
Shuffle,6,27581081,27581338,0,0,0,0,0,0.514590175,0
Shuffle,6,27924773,27924989,0,0,0,0,0,0,0
Shuffle,6,28789510,28791244,0,0,0,0,0,0.343060117,0
Shuffle,6,28955149,28955268,0,0,0,0,0,0,0
Shuffle,6,29172272,29175087,0.347400144,0,0,0,0.148664156,0.171530058,0
Shuffle,6,30516259,30516520,3.126601298,1.28649243,1.036149441,0.738871014,0.891984936,0.171530058,0.934610884
Shuffle,6,31188016,31188697,0,0,0,0,0,0,0
Shuffle,6,31222644,31224540,0.694800288,0.42883081,0,0.443322608,0,0,7.476887073
Shuffle,7,411439,411715,0.347400144,0.85766162,0.777112081,1.03441942,0.445992468,0.343060117,0
Shuffle,7,993030,993215,0.347400144,0,0,0.147774203,0.148664156,0.343060117,0
Shuffle,7,1846761,1848970,0,0.42883081,0,0,0,0,0
Shuffle,7,2224489,2225213,0,0,0,0,0,0,0
Shuffle,7,2447770,2451203,10.76940447,10.72077025,8.548232886,7.38871014,7.433207796,5.317431811,5.607665305
Shuffle,7,2483424,2483554,0,0,0,0,0,0,0
Shuffle,7,2618289,2618484,0,0,0,0,0,0,0
Shuffle,7,2946800,2949545,0,0,0,0,0,0,0
Shuffle,7,3992527,3992733,0,0,0,0,0,0,0
Shuffle,7,4299562,4299774,0,0,0,0,0,0,0
Shuffle,7,4594742,4595750,0,0,0,0,0.148664156,0,0
Shuffle,7,4802021,4804153,0,0,0,0,0,0,0
Shuffle,7,5473307,5473520,0,0,0,0,0,0,0
Shuffle,7,6327477,6328339,0,0,0,0,0,0,0
Shuffle,7,6575264,6575711,0,0,0.25903736,0,0,0,0
Shuffle,7,6605104,6605624,3.474001442,1.28649243,1.036149441,1.329967825,0.74332078,0.686120234,0
Shuffle,7,6829454,6829599,0,0,0,0,0,0,0
Shuffle,7,6919656,6920441,7.990203316,6.861292959,3.885560403,6.058742314,6.392558705,5.832021986,0
Shuffle,7,7348688,7348951,0,0,0,0,0,0,0
Shuffle,7,7538628,7540224,0,0,0,0.738871014,0,0.343060117,0
Shuffle,7,7676620,7677136,0,0,0,0,0,0,0
Shuffle,7,7868605,7868899,0,0,0,0,0,0,0
Shuffle,7,7896982,7897138,0,0,0,0,0,0,0
Shuffle,7,7950411,7951127,7.295403028,7.718954579,3.367485682,5.024322895,4.311260522,3.773661285,7.476887073
Shuffle,7,8994835,8994985,0,0,0,0,0,0,0
Shuffle,7,9688948,9691039,0,0.42883081,0,0.147774203,0,0,1.869221768
Shuffle,7,10365530,10365796,0,0,0,0,0,0,0
Shuffle,7,10449612,10449795,0,0,0,0,0,0,0
Shuffle,7,10549869,10550083,0,0.85766162,0,0.443322608,0,0.171530058,2.803832652
Shuffle,7,10635124,10635434,2.431801009,1.71532324,1.813261521,2.364387245,1.189313247,1.372240467,5.607665305
Shuffle,7,10877527,10878054,0,0,0,0,0,0,0
Shuffle,7,11466968,11467449,0,0,0,0,0,0,0
Shuffle,7,11601704,11602144,0.694800288,0.85766162,0.777112081,0.295548406,0,0,0.934610884
Shuffle,7,11983578,11984979,0,0,0,0,0,0,0
Shuffle,7,12411233,12411465,0,0,0,0,0,0,0
Shuffle,7,12792718,12792888,0.694800288,0,0,0,0,0,0
Shuffle,7,12807465,12807960,0.694800288,0,0,0.295548406,0.445992468,0.171530058,0
Shuffle,7,13460212,13460326,0,0,0,0,0,0,0
Shuffle,7,15065373,15067232,3.126601298,0,0.51807472,1.03441942,1.040649091,0.171530058,0
Shuffle,7,15194898,15195154,0,0,0,0,0,0,0
Shuffle,7,15838175,15840597,1.042200433,0,1.036149441,0.295548406,0.445992468,1.200710409,0.934610884
Shuffle,7,16417757,16417995,1.389600577,2.14415405,2.849410962,1.03441942,2.527290651,0.686120234,15.88838503
Shuffle,7,17006269,17006989,0.694800288,1.28649243,0.25903736,0,0.891984936,0.171530058,0.934610884
Shuffle,7,17339593,17339751,0,0,0,0,0,0,0
Shuffle,7,17913343,17913726,1.389600577,0,0.25903736,0,0,0,0
Shuffle,7,18987149,18987233,0,0,0,0,0,0,0
Shuffle,7,19215022,19215291,0,0.42883081,0.777112081,0.147774203,0,0,0
Shuffle,7,19560036,19560566,0,0,0,0.147774203,0.148664156,0,0.934610884
Shuffle,7,19560092,19560385,0,0,0,0.147774203,0,0,0
Shuffle,7,19831954,19832039,0,0,0,0,0,0,0
Shuffle,7,19834435,19835298,0.347400144,0,0,0.147774203,0.297328312,0.343060117,2.803832652
Shuffle,7,21131055,21131268,0,0,0,0,0,0,0
Shuffle,7,21474945,21475222,0.347400144,1.28649243,0.51807472,0,0,0.343060117,0.934610884
Shuffle,7,21913504,21914249,0,0,0,0,0,0,0
Shuffle,7,22120430,22120613,0,0,0,0,0,0.171530058,0
Shuffle,7,22386511,22386982,0,0,0,0,0,0,0
Shuffle,7,22569424,22569628,0,0,0,0,0,0,0
Shuffle,7,23187123,23187806,0,0,0,0,0,0,0
Shuffle,7,23391650,23391802,0,0,0,0,0,0,0
Shuffle,7,24132748,24133053,0,0,0,0,0,0,0
Shuffle,7,24196788,24197173,0.347400144,0,0,0.147774203,0.297328312,0.171530058,0
Shuffle,7,24296353,24296548,0,0,0,0,0,0,0
Shuffle,7,24747118,24747542,1.737000721,0,0.777112081,0.738871014,0.445992468,0.171530058,0
Shuffle,7,25222042,25223348,1.389600577,0.85766162,1.813261521,0.738871014,1.932634027,2.058360701,0.934610884
Shuffle,7,25256523,25256725,0,0,0,0,0,0,0
Shuffle,7,25908466,25908808,0,0,0,0,0,0,0
Shuffle,7,25983001,25983349,0,0,0,0,0,0,0
Shuffle,7,26184640,26186023,0.694800288,1.28649243,0.51807472,0.738871014,0.148664156,0.343060117,0
Shuffle,7,26456565,26456769,0,0,0,0,0,0,0
Shuffle,7,27118238,27118566,0,0,0,0,0,0,0
Shuffle,7,28429840,28434200,0,2.14415405,0.777112081,0.147774203,0,0.171530058,0
Shuffle,7,28561954,28562576,0,0,0,0,0.148664156,0,0
Shuffle,7,28603031,28603161,0,0,0,0,0,0,0
Shuffle,7,29086696,29086979,0,0.42883081,0,0,0.148664156,0,0
Shuffle,8,178570,180215,1.042200433,0.42883081,0.51807472,0.443322608,0.445992468,0.343060117,0.934610884
Shuffle,8,236936,237112,0,0,0,0,0,0,0
Shuffle,8,451102,451275,0,0,0,0,0,0,0
Shuffle,8,700793,701075,0,0,0,0,0,0,0
Shuffle,8,1029192,1029915,1.042200433,0,0.25903736,0.591096811,0,0,1.869221768
Shuffle,8,1151685,1151850,0.694800288,1.28649243,1.554224161,1.03441942,1.189313247,0.857650292,1.869221768
Shuffle,8,1263065,1263825,0,0,0,0,0,0,0
Shuffle,8,1315996,1316283,1.389600577,0.42883081,2.072298881,1.329967825,0.594656624,0.857650292,7.476887073
Shuffle,8,1392518,1392770,0,0,0.25903736,0.591096811,0,0,0
Shuffle,8,1864927,1865852,0,0,0,0,0,0.171530058,0
Shuffle,8,1952802,1953130,0,0,0,0,0,0,0
Shuffle,8,2740501,2740929,0,0.42883081,0,0,0,0.171530058,0
Shuffle,8,2874094,2874334,0.694800288,0,0,0.147774203,0,0,0
Shuffle,8,3055232,3055410,0.347400144,0,0.25903736,0,0,0,0
Shuffle,8,3463083,3465280,0.347400144,0,0.777112081,0.295548406,0.148664156,0.686120234,9.346108841
Shuffle,8,4272690,4273002,0,0,0,0,0,0,0
Shuffle,8,4312137,4312445,2.084400865,0,1.813261521,2.068838839,3.419275586,3.602131227,0
Shuffle,8,4545476,4545770,0,0,0,0,0,0,0
Shuffle,8,4853218,4853848,0,0,0,0,0,0,0
Shuffle,8,5467561,5467758,0,0,0,0,0,0,0
Shuffle,8,6450045,6451003,0,0,0,0.147774203,0.148664156,0.171530058,0
Shuffle,8,6675951,6676096,0,0,0,0,0,0,0
Shuffle,8,6874783,6875032,0.347400144,0,0,0,0,0,0
Shuffle,8,7337781,7340351,0,0,1.036149441,0,0.148664156,0.343060117,0.934610884
Shuffle,8,7485596,7487184,0,0,0.51807472,0.443322608,0,0.343060117,0
Shuffle,8,7660053,7660308,1.389600577,0,0,0,0,0,0
Shuffle,8,8117876,8118747,0,0,0,0,0,0,0
Shuffle,8,8283117,8289954,14.9382062,17.58206321,8.289195526,9.457548979,8.02786442,5.660491928,11.21533061
Shuffle,8,8625180,8626724,0,1.28649243,0.51807472,0.886645217,0.445992468,0.514590175,0.934610884
Shuffle,8,10263593,10264820,0,0,0,0,0,0.686120234,0
Shuffle,8,10859006,10859704,0,0,0,0,0,0,0
Shuffle,8,10992042,10993699,0,0,0,0,0.148664156,0,0
Shuffle,8,11046358,11046521,0,0,0,0,0,0,0
Shuffle,8,11166236,11167095,0,0,0,0,0,0,0
Shuffle,8,11203660,11203915,0,0,0,0,0,0,0
Shuffle,8,12217242,12217417,0,0,0,0,0,0,0
Shuffle,8,12220777,12220917,0,0,0,0,0,0,0
Shuffle,8,12256461,12256704,0,0,0,0,0,0,0
Shuffle,8,12629861,12629996,0,0,0,0,0,0,0
Shuffle,8,13407106,13408116,0,0,0,0,0,0,0
Shuffle,8,13545345,13545711,0,0,0,0,0,0,0
Shuffle,8,13637623,13639004,0,0,0,0.147774203,0,0,0
Shuffle,8,13894494,13894788,0,0,0,0,0,0,0
Shuffle,8,13952462,13953924,7.990203316,4.717138909,4.144597763,3.546580867,2.824618963,2.744480935,4.673054421
Shuffle,8,14213511,14213752,0,0,0,0,0,0,0
Shuffle,8,14298149,14298652,0,0,0,0,0,0,0
Shuffle,8,14597669,14597929,3.821401586,1.28649243,2.331336242,2.068838839,0.891984936,0.857650292,3.738443536
Shuffle,8,14657413,14657652,0,0,0,0,0,0,0
Shuffle,8,15580208,15580529,0,0,0,0,0,0,0
Shuffle,8,15967016,15970249,0,0.42883081,0.25903736,0.443322608,0.594656624,0,1.869221768
Shuffle,8,16012977,16013846,1.737000721,0,0.25903736,0.591096811,0.445992468,0.857650292,0
Shuffle,8,16216198,16216404,0,0,0,0.147774203,0,0,0
Shuffle,8,16538924,16541131,0,0.85766162,0.25903736,0.147774203,0,0,0
Shuffle,8,16974677,16975655,0.694800288,2.14415405,4.403635123,3.989903475,4.905917146,8.919563037,0
Shuffle,8,16994051,16994211,0,0,0,0,0,0,0
Shuffle,8,17403204,17403300,0,0,0,0,0,0,0
Shuffle,8,17719179,17719322,0.347400144,0,0,0.147774203,0,0,0
Shuffle,8,18550795,18553306,33.69781398,35.59295723,11.13860649,10.19641999,32.40878599,15.78076537,13.08455238
Shuffle,8,20514929,20517189,0,0,0,0.295548406,0,0,0
Shuffle,8,21734996,21740080,0,0.85766162,0.777112081,0.295548406,0.594656624,0.343060117,0
Shuffle,8,21758850,21759020,0,0,0,0.147774203,0,0,0
Shuffle,8,22561295,22561443,0,0,0,0,0,0,0
Shuffle,8,22681155,22681244,0,0,0,0,0,0,0
Shuffle,8,22949184,22951590,2.431801009,0,1.295186801,0.738871014,2.378626495,1.02918035,2.803832652
Shuffle,8,23384653,23384882,0,0,0,0,0,0,0
Shuffle,8,23517673,23517817,0,0,0,0,0,0,0
Shuffle,8,23675663,23675914,0,0.42883081,0,0,0.297328312,0.171530058,0
Shuffle,8,24239867,24240191,0,0,0,0,0,0.171530058,0
Shuffle,8,24632915,24633182,0,0,0,0,0,0,0
Shuffle,8,25281179,25281350,0.347400144,0.42883081,0,0,0.297328312,0,0
Shuffle,8,25598371,25598449,0,0,0,0,0,0,0
Shuffle,8,25696601,25696771,0,0,0,0,0,0,0
Shuffle,8,25733899,25741720,10.76940447,13.29375511,5.180747204,5.467645503,6.689887017,7.204262453,6.542276189
Shuffle,8,26663708,26663868,0,0,0,0,0,0,0
Shuffle,8,26671849,26672550,0,0,0,0,0,0,0
Shuffle,8,26851573,26851796,0,0,0,0,0,0,0
Shuffle,8,27327905,27330518,3.821401586,2.57298486,3.367485682,3.251032461,1.337977403,2.229890759,2.803832652
Shuffle,9,899506,900078,0,0,0,0,0,0.343060117,0
Shuffle,9,1708906,1710116,0,0,0.25903736,0.886645217,0.594656624,0.857650292,2.803832652
Shuffle,9,2262232,2262612,0,0,0,0,0,0,0
Shuffle,9,2463010,2464211,2.431801009,0.42883081,0.777112081,1.773290433,1.337977403,1.02918035,1.869221768
Shuffle,9,2545350,2545704,0.347400144,0,0,0,0,0,0
Shuffle,9,2775401,2775730,0,0,0,0,0,0,0
Shuffle,9,2854869,2855786,0,0,0,0.147774203,0,0,0
Shuffle,9,2911647,2912272,1.389600577,2.57298486,0.25903736,0.591096811,0.594656624,0.343060117,1.869221768
Shuffle,9,3112246,3115702,3.474001442,3.43064648,2.072298881,1.182193622,1.486641559,2.744480935,2.803832652
Shuffle,9,3214718,3216020,0,0,0,0.147774203,0.148664156,0,0
Shuffle,9,3330885,3331520,0,0,0,0,0,0,0
Shuffle,9,4522205,4522362,0,0,0,0,0,0,0
Shuffle,9,4739228,4745466,1.737000721,0.85766162,0.51807472,1.03441942,0.891984936,0.686120234,0.934610884
Shuffle,9,6140178,6140335,0,0,0,0,0,0,0
Shuffle,9,6631348,6632182,0,0,0.51807472,0.295548406,0.148664156,0.514590175,0
Shuffle,9,7230220,7230464,0,0.85766162,0,0,0,0,2.803832652
Shuffle,9,7430898,7432040,0,0,0,0,0,0,0
Shuffle,9,8393669,8393832,0,0,0,0.443322608,0,0,0
Shuffle,9,9923429,9925180,0,0,0,0,0,0,0
Shuffle,9,10766787,10767301,0,0,0,0,0,0,1.869221768
Shuffle,9,12030841,12031218,0,0,0,0,0,0,0
Shuffle,9,12595904,12596851,0,0,0,0,0,0,0
Shuffle,9,13404978,13406112,0,0,0.51807472,0,0,0.171530058,0
Shuffle,9,16489223,16490713,3.126601298,4.288308099,2.590373602,2.65993565,4.905917146,1.886830643,0
Shuffle,9,16577283,16577396,0.694800288,0,0,0,0,0,0
Shuffle,9,17604145,17604323,0,0,0,0,0,0,0
Shuffle,9,18532084,18532212,0,0,0,0,0,0,0
Shuffle,9,19383869,19383934,0,0,0,0,0,0,0
Shuffle,9,19469245,19469889,0.694800288,0,0,0.147774203,0,0,0
Shuffle,9,19529705,19533249,0.694800288,0.85766162,0.51807472,0.295548406,0,1.02918035,0
Shuffle,9,20512180,20515947,1.042200433,0,0.51807472,0.295548406,0.297328312,0.171530058,0.934610884
Shuffle,9,20811989,20812086,0,0,0,0.147774203,0,0,0
Shuffle,9,21917577,21917684,0,0,0,0,0,0,0
Shuffle,9,22507908,22508014,0,0,0,0,0,0,0
Shuffle,9,22587587,22587797,0,0,0,0,0,0,0
Shuffle,10,76064,76767,0.347400144,0,0,0.147774203,0,0.343060117,0
Shuffle,10,1070599,1072595,4.516201874,3.85947729,2.849410962,2.807709853,2.378626495,1.715300584,4.673054421
Shuffle,10,1391747,1391999,0.694800288,1.71532324,0.25903736,0,0,0.171530058,0
Shuffle,10,1614262,1614403,0,0,0,0,0,0,0
Shuffle,10,1803630,1804504,0.694800288,0,1.554224161,0.443322608,0.148664156,0.343060117,0.934610884
Shuffle,10,1803769,1804170,0.347400144,0,0,0.147774203,0.148664156,0,0
Shuffle,10,1840874,1840994,0,0,0,0,0,0,0
Shuffle,10,2764275,2764493,0,0,0,0,0,0,0
Shuffle,10,3411206,3411730,0,0,0,0,0,0,0
Shuffle,10,3555584,3556236,0,0,0,0,0,0,0
Shuffle,10,4747419,4747782,0,0.85766162,0,0.295548406,0,0.171530058,0
Shuffle,10,6032496,6032662,0,0,0,0,0,0,0
Shuffle,10,6484933,6485158,0,0,0,0,0,0,0
Shuffle,10,6965383,6965620,0,0,0,0,0,0,0
Shuffle,10,7289885,7290427,0,0,0,0,0,0,0
Shuffle,10,8713514,8713687,0,0,0.25903736,0,0,0,0
Shuffle,10,8784305,8784496,0.347400144,0,0,0,0.297328312,0.343060117,0
Shuffle,10,9339793,9339997,0.347400144,0,0,0,0.148664156,0,0
Shuffle,10,9455217,9455761,0,0,0,0,0,0,0
Shuffle,10,10070367,10073354,0,0.42883081,0.777112081,0.295548406,0,0.171530058,0
Shuffle,10,10893888,10894383,0,0,0,0,0,0,0
Shuffle,10,10994070,10994203,0,0,0,0,0,0,0
Shuffle,10,11956237,11956518,0,2.14415405,1.036149441,0.591096811,0.297328312,0.686120234,0
Shuffle,10,11967789,11968023,0.694800288,0,0,0.591096811,0.297328312,0,0
Shuffle,10,12041079,12041429,0.694800288,0.42883081,1.036149441,2.65993565,1.337977403,1.372240467,0.934610884
Shuffle,10,12398332,12398410,0,0,0,0,0,0,0
Shuffle,10,12783732,12784747,0.694800288,0.42883081,0.51807472,0,0.297328312,0.857650292,0
Shuffle,10,13030462,13031711,1.042200433,0.42883081,0,0.591096811,1.040649091,0.514590175,2.803832652
Shuffle,10,13134014,13134625,0,0,0,0,0.297328312,0.171530058,0
Shuffle,10,14312782,14312940,0,0,0,0,0,0,0
Shuffle,10,14415033,14415475,0,0,0,0,0,0,0
Shuffle,10,14939573,14939779,0,0,0,0,0,0,0
Shuffle,10,15358025,15358297,0,0,0,0,0,0,0
Shuffle,10,15388116,15388379,0.347400144,0,0,0,0.148664156,0,0
Shuffle,10,15623067,15624262,0,0,0,0.591096811,0,0.171530058,0
Shuffle,10,16649408,16649853,0,0,0,0,0.148664156,0,0
Shuffle,10,16959013,16959900,0,0,0,0,0,0,0
Shuffle,10,17917118,17917361,1.042200433,0.42883081,0.51807472,0.591096811,0.445992468,1.372240467,30.84215918
Shuffle,10,18118301,18118455,0,0,0,0.147774203,0,0,1.869221768
Shuffle,10,18249062,18249336,0.694800288,0,0.777112081,0.738871014,0.445992468,0.686120234,0
Shuffle,10,18629502,18629720,0,0,0,0,0,0,0
Shuffle,10,18709863,18710680,0.694800288,0.42883081,0.25903736,0,0,0.171530058,0.934610884
Shuffle,10,19071670,19072430,0,0,0,0,0,0,0
Shuffle,10,19727439,19727659,1.389600577,0.42883081,0,0,0,0,0
Shuffle,10,20621569,20621746,0,0,0.51807472,0,0,0,0
Shuffle,10,20684186,20684453,0,0,0,0,0,0,0
Shuffle,10,20758073,20758229,0,0,0,0,0,0,0
Shuffle,10,20876030,20876473,0,0,0.25903736,0.147774203,0,0,0
Shuffle,10,21433315,21437604,0,2.57298486,0,1.182193622,0.445992468,0.343060117,0
Shuffle,10,21560605,21561484,0,0,0,0,0,0,0
Shuffle,10,22597492,22597660,0,0,0,0,0,0,0
Shuffle,10,22692036,22692362,0,0,0,0,0,0,0
Shuffle,10,22860788,22861438,0,0,0,0,0,0,0
Shuffle,11,505297,505455,0,0,0,0,0,0,0
Shuffle,11,797709,798586,0.694800288,0,1.036149441,0,0,0,0
Shuffle,11,1050853,1052789,0,0.42883081,0,0,0,0,0
Shuffle,11,1432575,1432751,0,0,0,0,0,0,0
Shuffle,11,1858042,1858566,0.347400144,0.85766162,0.777112081,0.295548406,0.445992468,1.02918035,0
Shuffle,11,2504812,2504939,0,0,0,0.147774203,0,0,0
Shuffle,11,2669597,2669853,0,0,0,0,0,0.171530058,0
Shuffle,11,2802874,2804621,2.779201153,2.57298486,0.25903736,1.182193622,0.297328312,1.372240467,3.738443536
Shuffle,11,2990469,2990688,0,0,0,0,0,0,0
Shuffle,11,3466045,3470402,5.211002163,5.574800529,2.072298881,3.103258259,2.824618963,2.744480935,12.14994149
Shuffle,11,3810955,3811089,0,0,0,0,0,0,0
Shuffle,11,4224827,4225123,0,0,0,0,0,0,0
Shuffle,11,4595256,4598721,11.46420476,9.863108629,6.216896644,2.216613042,2.527290651,2.229890759,2.803832652
Shuffle,11,6038089,6038424,0,0,0,0,0,0,0
Shuffle,11,6091836,6093414,2.779201153,1.71532324,0,1.921064636,0.891984936,1.543770526,1.869221768
Shuffle,11,7821029,7821214,0,0,0.51807472,0,0.148664156,0.171530058,0
Shuffle,11,9435947,9436636,0.694800288,0.42883081,0,0,0.148664156,0,0
Shuffle,11,9479628,9479991,0,0,0,0,0,0,0
Shuffle,11,9728389,9728616,0,0,0,0,0,0,0
Shuffle,11,9810707,9815080,1.737000721,2.57298486,2.072298881,1.477742028,1.486641559,2.058360701,5.607665305
Shuffle,11,9969449,9969633,0,0,0,0.886645217,0.445992468,0,2.803832652
Shuffle,11,10499988,10500272,0,0,0,0,0,0,0
Shuffle,11,10502652,10503109,0,0,0,0,0,0,0
Shuffle,11,11632518,11632735,0.694800288,0,0,0,0,0,0
Shuffle,11,12791331,12791451,0,0,0,0,0,0,0
Shuffle,11,13907113,13907730,0,0,0,0,0.148664156,0,0
Shuffle,11,14199128,14199230,0,0,0,0,0,0,0
Shuffle,11,14246635,14246765,0,0,0,0,0,0,0
Shuffle,11,14953986,14954432,0,0,0,0,0,0,0
Shuffle,11,15162649,15162882,0.347400144,0,0,0,0,0,0
Shuffle,11,15516588,15517994,3.474001442,3.00181567,0.51807472,3.103258259,4.01393221,2.401420818,8.411497957
Shuffle,11,15595497,15598031,0.694800288,0,0.777112081,0.443322608,0.445992468,0.857650292,0.934610884
Shuffle,11,15629574,15629919,0,0,0,0,0,0,0
Shuffle,11,15784096,15784518,0,0,0,0.147774203,0,0,0
Shuffle,11,16587226,16588700,0,0,0,0.147774203,0,0,0
Shuffle,11,16590107,16591882,0,0.85766162,0,1.03441942,0.74332078,0.171530058,0.934610884
Shuffle,11,17024542,17024749,0,0.85766162,0,0.886645217,0.594656624,0.171530058,0
Shuffle,11,17437802,17439859,0,0.85766162,0.25903736,0.147774203,0.297328312,0.686120234,0
Shuffle,11,17734945,17735193,0,0,0,0,0,0,0
